Mobulous Technologies,https://extract.co/mobulous,Noida,India,2013,51 to 100 employees,1 Office,Clients from 13 Countries,www.mobulous.com,+91 96501 00411,$15 to $25,"$7000 to $18,000","['objective c 83.09%', 'cakephp 82.85%', 'java 82.55%', 'swift 82.23%', 'html 81.96%', 'javascript 61.85%', 'php 40.87%']","[',81.88/100 lifestyle,58.03/100 entertainment,51.53/100 legal,43.72/100 leisure & travel,32.03/100 education,32.03/100 e-commerce,1/100 food & beverages,1/100 banking,']",Map My Meet,Gaurav Uppal,"CEO, Map My Meet  ","Noida, India",Company Size : less than 10 employees,False,ForOpina,Alfredo,"Founder, Directorios y Aplicaciones  ","Cádiz, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,Dating App,Tim Eddy,"CEO, Twerck  ","California City, United States",Company Size : less than 10 employees,False,Taxi App Ryno,Seun Banjo,"CTO, TeflonHub  ","Lagos, Nigeria",Company Size : less than 10 employees
,,,,,,,,,,,,,,Hitch a Hike,Imran Ravat,"CEO, Hitch a Hike  ","London, United Kingdom",Company Size : less than 10 employees,False,Soil Connect,,legal Company ,"U.S. Air Force Academy, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Snap Mail,Conor Foley,"CEO, Snapmail  ","Ireland, United Kingdom",Company Size : less than 10 employees,False,Zuri App,,lifestyle Company ,"New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Jiyo India,AK Singh,"CEO, Jiyo India  ","New Delhi, India",Company Size : less than 10 employees,False,Get Involved,,lifestyle Company ,"New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,UrlifeTrax,Bill,"Project Manager, Urlifetrax  ","California Hot Springs, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Property Shiksha,,lifestyle Company ,"Navi Mumbai, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,E Commerce Jewelery Store,,e-commerce Company ,"Noida, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Twillmo Payment,,banking Company ,"Nairobi, Kenya",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Rypro Property Certification,,lifestyle Company ,"Mumbai, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Smart Shuttle,,lifestyle Company ,"Kuwait City, Kuwait",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,City Centre App,,lifestyle Company ,"Beijing, China",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Iwave App,,entertainment Company ,"California, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Shrinivas Arka,Shrinivas Arka,"Founder | Philosopher| Inspirational Speaker, Shrinivas Arka Foundations  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Soil Connect,,legal Company ,"U.S. Air Force Academy, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Verpro App,,lifestyle Company ,"Santo Domingo, Dominican Republic",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Travalong,,leisure & travel Company ,"Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,46 Sec,,entertainment Company ,"Assam, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Qualititian,,legal Company ,"Kuwait City, Kuwait",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Class Rental,,lifestyle Company ,"Faridabad, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,City Reports Incident reporting,Gunjan Bansal,"Project Manager, City Reports  ","U.S. Air Force Academy, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Wathiq Notarty App,Nofal Al Nahali,"Project Manager, Wathiq  ","Tabuk, Saudi Arabia",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,UniSocial Event App,Jonathan,"COO, Unisocial  ","Sydney, Australia",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Vows and Wishes,Udit Bhalla,"COO, Vows and Wishes Pvt. Ltd  ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Realtor Today,Ashish Garg,"Project Manager, Realtor Today  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,LOLMESS,Hakan Lindgren,"CEO, Asierix Holding PVt Ltd  ","Phuket, Thailand",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,Service Sports,Sean Coutts,"CEO, Service Sports  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Music App,Matt,"CEO, URMUZ LLC  ","California City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Cosmetic App,Matt,"CEO, Cosmetic App  ","California City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,The Villages GPS,Eddie Bones,"Project Manager, The Villages GPS  ","Florida City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,My Fuel Mate,Albert Fokuo,"CEO, My Fuel Mate  ","Accra, Ghana",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Tender Business App,Rama,"Project Manager, Monaqsat  ","Riyadh, Saudi Arabia",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Jiyo India,AK Singh,"CEO, Jiyo India  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Snap Mail,Conor Foley,"CEO, Snapmail  ","Ireland, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Hang out Enroute,Deepti,"CEO, WeLoveApps  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Marco Polo,Deepti,"CEO, WeLoveApps  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,DateBook,Deepti,"CEO, WeLoveApps  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Brand Realty,Ashish Garg,"Project Manager, Brand Realty  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Hitch a Hike,Imran Ravat,"CEO, Hitch a Hike  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Dating App,Tim Eddy,"CEO, Twerck  ","California City, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Map My Meet,Gaurav Uppal,"CEO, Map My Meet  ","Noida, India",Company Size : less than 10 employees
Ajath,https://extract.co/ajath,Gurugram,India,2019,51 to 100 employees,5 Offices (MNC),Clients from 12 Countries,www.ajath.com,+91 78385 18049 +91 78385 18049 +91 78385 18049 +971 50 431 3932 +1 647-425-7255,Less than $15,"$150,000 to $250,000","['mongodb 84.04%', 'amazon web services 84.04%', 'angular.js 84.04%', 'reactjs 84.04%', 'php 84.04%', 'nodejs 84.04%', 'mysql 84.04%', 'java 84.04%', 'swift 84.04%', 'ibeacon 64.53%', 'app engine 64.53%', 'css 58.03%', 'objective c 58.03%', 'bluetooth low energy 45.03%', '.net 45.03%']","[',64.53/100 entertainment,64.53/100 online services,58.03/100 e-commerce,58.03/100 social networking,32.03/100 retail,32.03/100 startup,10/100 automotive,10/100 food & beverages,10/100 real estate,10/100 consumer,']",Mediastriker,Ms.Shiva,"CEO, Mediastriker  ","Delhi, India",Company Size : less than 10 employees,False,On Demand Messaging and Chat Application,,social networking Company ,"Albuquerque, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,Shoaut,Mr Avtar,"Company Representative, Shoaut  ","Delhi, India",Company Size : less than 10 employees,False,Fommy : on-demand service for e-commerce,,e-commerce Company ,"Union City, United States",Company Size : 601 to 1000 employees
,,,,,,,,,,,,,,Medivarsity,Devesh Mishra,"Product Owner, Medivarsity  ","New Delhi, India",Company Size : less than 10 employees,False,JungleeGenius Vendor -on demand service providers,,e-commerce Company ,"Nagasaki, Japan",Company Size : 351 to 600 employees
,,,,,,,,,,,,,,HealthOptim,Kanury Rao,"Product owner, Health optim  ","Gurugram, India",Company Size : less than 10 employees,False,on demand mobile app development for core games,,entertainment Company ,"Singaparna, Indonesia",Company Size : 351 to 600 employees
,,,,,,,,,,,,,,PikNDel,Siddharth Batra,"Product Owner, Pik n Del  ","New Delhi, India",Company Size : less than 10 employees,False,SubhLagan: Mobile App Development For Matrimony,Prakash Kirtania,"Founder & CEO, Subhlagan  ","Mumbai, India",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,Teen Patti Cloud: Mobile Application for Game,,entertainment Company ,"Lagos, Nigeria",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,Solitaire Clubs Town - Mobile App for Card Game,,entertainment Company ,"Nigtevecht, Netherlands",Company Size : 51 to 100 employees
,,,,,,,,,,,,,,,,,,,False,BrancoSoft: Mobile Application  Consulting Services,,online services Company ,"Cape Town, South Africa",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,True,On Demand App For Home Services,Ibrahim Colak,"Founder and CEO, Mr Usta  ","London, United Kingdom",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Mobile App Development For Ecommerce (perfume),Gaurav Gupta,"Founder & CEO, Gaurance Fragrances  ","Paris, France",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Edwesome: On-demand E-learning App development,,online services Company ,"New York, United States",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Mobile Application for On Demand Hair & Makeup,,e-commerce Company ,"Abu Dhabi, United Arab Emirates",Company Size : 1001 and Above
,,,,,,,,,,,,,,,,,,,False,SUBG - Core Game Mobile Application,,entertainment Company ,"Dubai, United Arab Emirates",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,News Portal Redesign,,social networking Company ,"Abu Dhabi, United Arab Emirates",Company Size : 201 to 350 employees
,,,,,,,,,,,,,,,,,,,False,Al-Ain Saudi Arabia,,social networking Company ,"Hail, Saudi Arabia",Company Size : 201 to 350 employees
,,,,,,,,,,,,,,,,,,,False,Beezy- Mobile Application for Chat and Business Marketing,,entertainment Company ,"Cape Town, South Africa",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,Full Stack Web & Mobile Application Development,,social networking Company ,"Air Force Academy, United States",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,,,,,,False,Web & Mobile App Dev for Live Video Streaming,,entertainment Company ,"Dubai, United Arab Emirates",Company Size : 101 to 200 employees
,,,,,,,,,,,,,,,,,,,False,Mobile and Web Development for Elder Care Service,,online services Company ,"Australia Plains, Australia",Company Size : 201 to 350 employees
,,,,,,,,,,,,,,,,,,,False,Loan Enquiry Application,Mr Amit,"Founder, Jinstamoney  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,PikNDel,Siddharth Batra,"Product Owner, Pik n Del  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,HealthOptim,Kanury Rao,"Product owner, Health optim  ","Gurugram, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Medivarsity,Devesh Mishra,"Product Owner, Medivarsity  ","New Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Shoaut,Mr Avtar,"Company Representative, Shoaut  ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Mediastriker,Ms.Shiva,"CEO, Mediastriker  ","Delhi, India",Company Size : less than 10 employees
Appentus Technologies,https://extract.co/appentustechnologies,Jaipur,India,2014,51 to 100 employees,5 Offices (MNC),Clients from 11 Countries,appentus.com,+91 91166 45020 +91 91166 45020 +1 334-703-1654 +44 7881 466686 +61 426 575 454,$15 to $25,"$38,000 to $75,000","['amazon web services 84.04%', 'angular.js 84.04%', 'app engine 84.04%', 'bluetooth low energy 84.04%', 'ibeacon 84.04%', 'ionic 84.04%', 'java 77.54%', 'nodejs 51.53%', 'swift 51.53%', 'javascript 38.53%', 'reactjs 38.53%', 'objective c 32.03%', 'php 32.03%']","[',84.04/100 entertainment,51.53/100 retail,51.53/100 education,45.03/100 e-commerce,38.53/100 real estate,38.53/100 telecommunications,32.03/100 oil & energy,32.03/100 automotive,10/100 leisure & travel,10/100 aerospace,']",Milan,Peter Smitth,"Director, MILAN Pvt. Ltd.  ","Mumbai, India",Company Size : 21 to 50 employees,False,Athmer,Eva Lense,"Product Owner, Athmer Productions LLC  ","Hail, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,Intilaqah,Omar,"Director, Intilaqah Ltd.  ","Tabuk, Saudi Arabia",Company Size : less than 10 employees,False,34NG,Mark Ludine,"Director, 34NG LLC  ","Long Beach, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,NewTeethCam,Brian,"CEO, bizzCam LLC  ","America, United States",Company Size : less than 10 employees,False,FedEx,Jasper,"Product Owner, FedEx  ","Union City, United States",Company Size : 21 to 50 employees
,,,,,,,,,,,,,,IKE,Peter,"Director, IKE LLC  ","Ukiah Rancheria, United States",Company Size : 51 to 100 employees,False,AAJ TAK,Bhavika Samant,"Marketing Head, AAJ TAK  ","Delhi, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,Zoopla,,real estate Company ,"London, United Kingdom",Company Size : less than 10 employees,False,Careem Now.,Thomas,"Product Director, Careem  ","Dubai, United Arab Emirates",Company Size : 11 to 20 employees
,,,,,,,,,,,,,,,,,,,False,VPN Free,Neo Fonng,"Head of Marketing, VPN SERVICES CHINA  ","Chinandega, Nicaragua",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Lamour,Ethan,"CEO, Lamour  ","Tel Aviv-Yafo, Israel",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,DateU,Freddie,"CEO, DateU  ","Creston, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Kreditzy,Elsie,"CTO,   ","Las Vegas, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,StarMaker,Zachary,"Head of Development, StarMaker  ","San Francisco, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Telpark,Luke Mike,"CTO, MAKSU ESPAÑA, S.L  ","Usagre, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Duolingo,Oskar,"Business Analyst., Duolingo  ","Toledo, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Quran,Abd al Qadir,"Head of Marketing, www.quran.com  ","Dubai, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,FoodBoy ,Abd al Hakim,"Owner,   ","Riyadh Al Khabra, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,ToYou - Food & Transportation,Abd al Alim,"Director, ToYou  ","Riyadh, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Plates,Charllote,"Marketing Head, Plates LLC  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Feedster,,education Company ,"Ukiah Rancheria, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Asociate,Olivia,"CEO, Asociate Ltd.  ","Austell, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,vTime XR,Emma,"Product Owner, vTime LLC  ","Usagre, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Calc.,,e-commerce Company ,"Newport, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,TrashX,,retail Company ,"Newark, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Gradeup,Erik,"CEO, GradeUp  ","Hail, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Wishbone,Matt,"Business Head, Wishbone LLC  ","Lost Hills, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,MiniMeal Times,Marie,"CEO, JAMARIE LIMITED  ","London, United Kingdom",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Tycoon,Aakriti,"CTO, KC LLC  ","Los Banos, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Milann App,,education Company ,"London, Canada",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,TacTic App,,real estate Company ,"Abu Dhabi, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Drivezy - Self Drive Car & Bike Rentals,,leisure & travel Company ,"Usansolo, Spain",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,FGB by Swarovski,Dr. Balash,"Marketing Director, Swarovski  ","Riyadh Al Khabra, Saudi Arabia",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Spark - Learning App,Andreas,"CEO, Spark LLC  ","Swinoujscie, Poland",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Poornima University,Rahul Singhi,"Director, Poornima University.  ","Jaipur, India",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Ludo King,,e-commerce Company ,"Dubai, United Arab Emirates",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,Halal in USA,,retail Company ,"Las Vegas, United States",Company Size : less than 10 employees
,,,,,,,,,,,,,,,,,,,False,CELEBRATION USA,George Bealer,"Director, CELEBRATION USA  ","New York, United States",Company Size : less than 10 employees
